,mood,title,tags,artist_name
75766,happy,Ice Cream Time,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Nick Didkovsky
75767,happy,Mr. Clampton,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Pezhed
75768,happy,The Ballad of Phil Collins,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",The Mostly Bad Virus
75769,happy,Ambivalence,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Ellennerv
75805,happy,nono-02,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Julie Depienne
75837,happy,Lampost Moonlight,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Neblung Price
75864,happy,1 snow day (short),"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75865,happy,124,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75866,happy,apex chappelle,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75867,happy,is it a rash,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75868,happy,kalas,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75869,happy,on two hours sleep,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75870,happy,sad flounder,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75871,happy,sr8 m8,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75872,happy,zate it with a spork,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Uncle Milk
75873,confident/sassy,Ruggles (ft epsilon not),"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75874,confident/sassy,On two hours sleep,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75875,confident/sassy,Apex Chappelle,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75876,confident/sassy,poison ivy yard work,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75877,confident/sassy,Finger Painting,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75878,confident/sassy,snow day,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75879,confident/sassy,patch ver. 1.2.4 __ nerf my love,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75880,confident/sassy,Travelor _.sinh remix,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75881,confident/sassy,1 str8 m8,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75882,confident/sassy,Kalaarmari,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75883,confident/sassy,eat it with a fork,"['hip hop', 'electronic', 'experimental', 'beats']",Uncle Milk
75885,happy,Harper Lee,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Jackson Schad
75886,dance,Bipolar Bear,['8bit'],Azureflux
75887,dance,Klungo's Arcade,['8bit'],Azureflux
75888,dance,Duty Cycle GB,['8bit'],Azureflux
75889,dance,Boss Ass Bits,['8bit'],Azureflux
75890,dance,Quantum Leaper (feat. Lady Parsec),['8bit'],Azureflux
75914,happy,notimeforanintro,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",hms reliant
75921,happy,Tipping Point,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Ellennerv
75956,happy,Internet Boyfriend,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Rew STaRR
75957,happy,"One summer morning a man woke up, smiled and said, 'Today will be a good day.'","['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",The Max Johnson Rubber Mustache Quartet
75958,happy,Revelations,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Toothless Vengeance
75959,in-love,Wind,"['japan', 'acoustic', 'folk', 'ambient', 'piano']",Madoka
75960,in-love,Humming,"['japan', 'acoustic', 'folk', 'ambient', 'piano']",Madoka
75961,in-love,Explore,"['japan', 'acoustic', 'folk', 'ambient', 'piano']",Madoka
75963,in-love,Calmness,"['japan', 'acoustic', 'folk', 'ambient', 'piano']",Madoka
75982,happy,Reflections Across The Sky,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75983,happy,Breathe New Life,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75984,happy,Chasing Shadows,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75985,happy,Uninvited,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75986,happy,Origin l,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75987,happy,Origin ll,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75988,happy,Wash Away,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75989,happy,Remember The Archer,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75990,happy,Close To The Distance,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75991,happy,Colossal Stillness,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75992,happy,Reminiscence,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75993,happy,Breathe New Life ll,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",Scott Holmes
75995,happy,Feather,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
75996,happy,Always The Last To Know,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
75997,happy,Ascension,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
75998,happy,Levels Of Greatness,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
76000,happy,Signals,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
76001,happy,We Used To Paint Stars In The Sky,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
76002,happy,Death Of An Orchid,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
76003,happy,Beyond Something Beautiful,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",Scott Holmes
76031,happy,nanorandomfunk,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Malaventura
76032,happy,Oral Unit,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Arbo Sako
76040,happy,Blue Lotus Mambo,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Terry Stats
76049,happy,The Obvious Reference,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Hyena Spareib Chamber Ensemble
76050,happy,Memories Is Easy,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Hyena Sparerib
76069,happy,Betty,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76070,happy,Got,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76071,happy,Busted,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76072,happy,Our Tootie Too,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76073,happy,Beautiful Snaketail,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76074,happy,the problematic nature of secret identities in the face of 21st century technological disruption,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",another cultural landslide
76076,happy,Tiny Penis,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",sexy dubs
76077,happy,Secret evil computer recording,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",sexy dubs
76078,happy,The Story,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",sexy dubs
76079,happy,Real Dance Party online,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",sexy dubs
76091,happy,wobble [tiny penis remix],"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Null String
76100,happy,wobble [original mix] [tiny penis remix],"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Null String
76101,happy,the lich arrives,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Null String
76102,happy,lich beats,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Null String
76113,happy,Wheeze,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76114,happy,Blood,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",DM & MM
76115,dance,other side of the wave,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",epsilon not
76116,dance,shmoove,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",epsilon not
76124,dance,keep the money,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",epsilon not
76125,happy,"Palms Open, Heart out","['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",Hyena Sparerib
76126,dance,delete_me,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",epsilon not
76127,dance,space funk systems 199X,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",epsilon not
76128,happy,burp lord,"['interiors c1964', 'existential', 'hardcore-punk', 'pop-punk', 'punk-rock', 'internet boyfriend', 'rew starr', 'public domain', 'creative commons', 'microsong challenge']",squinchy and the founder
